id,id1,id2,name1,name2,atr
182,160,68,Ullrich Zdeněk,Společnost pro sociální bádání,1800-1948
183,160,70,Ullrich Zdeněk,Knihovna Sociálních problémů,1800-1948
184,160,71,Ullrich Zdeněk,Sociologická knihovna MSS,1800-1948
185,161,39,Urbánek Eduard,Karlova univerzita v Praze,1800-1948
186,162,56,Vacek Lubomír,Vysoká škola politická a sociální v Praze,1800-1948
187,164,39,Vaněk Antonín,Karlova univerzita v Praze,1800-1948
188,165,33,Vašek Bedřich,Biskupské semináře,1800-1948
189,165,69,Vašek Bedřich,Spolek pro založení a vydržování soukromého institutu věd sociologických a filosofických,1800-1948
190,167,23,Verunáč Václav,Ústav pro sociální a hospodářskou výchovu ČSS,1800-1948
191,167,36,Verunáč Václav,České vysoké učení technické v Praze,1800-1948
192,167,47,Verunáč Václav,Svobodná škola politických nauk v Praze,1800-1948
193,167,65,Verunáč Václav,Masarykova sociologická společnost,1800-1948
194,167,68,Verunáč Václav,Společnost pro sociální bádání,1800-1948
195,168,68,Voráček Josef,Společnost pro sociální bádání,1800-1948
196,168,70,Voráček Josef,Knihovna Sociálních problémů,1800-1948
197,170,43,Weber Alfred,Německá univerzita v Praze,1800-1948
198,171,19,Weyr František,Státní úřad statistický,1800-1948
199,172,43,Von Wieser Friedrich,Německá univerzita v Praze,1800-1948
200,173,20,Winter Lev,Sociální ústav ČSR,1800-1948
201,174,43,Ziegler Heinz Otto,Německá univerzita v Praze,1800-1948
202,174,70,Ziegler Heinz Otto,Knihovna Sociálních problémů,1800-1948
203,176,41,Zwicker Bruno,Masarykova univerzita v Brně,1800-1948
204,176,65,Zwicker Bruno,Masarykova sociologická společnost,1800-1948
205,177,65,Žalud Augustin,Masarykova sociologická společnost,1800-1948
206,178,36,Žmavc Ivan,České vysoké učení technické v Praze,1800-1948
207,19,1,Durdík Josef,Česká akademie věd a umění,1800-1948
208,85,1,Machotka Otakar,Česká akademie věd a umění,1800-1948
209,63,5,Kettner Josef,Československá akademie zemědělská,1800-1948
210,145,12,Škrach Vasil Kaprálek,Masarykova akademie práce,1800-1948
211,167,12,Verunáč Václav,Masarykova akademie práce,1800-1948
212,178,12,Žmavc Ivan,Masarykova akademie práce,1800-1948
213,69,19,Korčák Jaromír,Státní úřad statistický,1800-1948
214,76,19,Kučera Milan,Státní úřad statistický,1800-1948
215,84,19,Machonin Pavel,Státní úřad statistický,1800-1948
216,116,19,Reif Gustav,Státní úřad statistický,1800-1948
217,135,19,Srb Vladimír,Státní úřad statistický,1800-1948
218,21,20,Fajfr František,Sociální ústav ČSR,1800-1948
219,46,20,Chalupný Emanuel,Sociální ústav ČSR,1800-1948
220,85,20,Machotka Otakar,Sociální ústav ČSR,1800-1948
221,109,20,Pistorius Theodor,Sociální ústav ČSR,1800-1948
222,116,20,Reif Gustav,Sociální ústav ČSR,1800-1948
223,145,20,Škrach Vasil Kaprálek,Sociální ústav ČSR,1800-1948
224,165,20,Vašek Bedřich,Sociální ústav ČSR,1800-1948
225,167,20,Verunáč Václav,Sociální ústav ČSR,1800-1948
226,177,20,Žalud Augustin,Sociální ústav ČSR,1800-1948
227,144,23,Šíma Jaroslav,Ústav pro sociální a hospodářskou výchovu ČSS,1800-1948
228,6,33,Bláha Inocenc Arnošt,Biskupské semináře,1800-1948
229,113,33,Procházka Matěj,Biskupské semináře,1800-1948
230,39,65,Hanáček Jaroslav,Masarykova sociologická společnost,1800-1948
231,66,65,Kohn Jindřich,Masarykova sociologická společnost,1800-1948
232,77,65,Kunte Ladislav,Masarykova sociologická společnost,1800-1948
233,105,65,Ovesný Miroslav,Masarykova sociologická společnost,1800-1948
234,112,65,Potužil František,Masarykova sociologická společnost,1800-1948
235,151,65,Štern Evžen,Masarykova sociologická společnost,1800-1948
236,154,65,Teltšík Rudolf,Masarykova sociologická společnost,1800-1948
237,173,65,Winter Lev,Masarykova sociologická společnost,1800-1948
238,109,68,Pistorius Theodor,Společnost pro sociální bádání,1800-1948
