ID,ID1,ID2,NAME1,NAME2,ATR
81,2,72,1901-1930,Král Josef,45++Parlament (časopis)
81,2,45,1901-1930,Parlament (časopis),72++Král Josef
82,2,73,1901-1930,Krejčí František,5++Česká mysl
82,2,5,1901-1930,Česká mysl,73++Krejčí František
83,2,82,1901-1930,Macek Josef,14++Naše doba
83,2,14,1901-1930,Naše doba,82++Macek Josef
84,2,82,1901-1930,Macek Josef,27++Sociální revue
84,2,27,1901-1930,Sociální revue,82++Macek Josef
85,2,85,1901-1930,Machotka Otakar,37++Statistický obzor
85,2,37,1901-1930,Statistický obzor,85++Machotka Otakar
86,2,85,1901-1930,Machotka Otakar,45++Parlament (časopis)
86,2,45,1901-1930,Parlament (časopis),85++Machotka Otakar
87,2,86,1901-1930,Maiwald Karel,14++Naše doba
87,2,14,1901-1930,Naše doba,86++Maiwald Karel
88,2,91,1901-1930,Masaryk Tomáš Garrigue,5++Česká mysl
88,2,5,1901-1930,Česká mysl,91++Masaryk Tomáš Garrigue
89,2,91,1901-1930,Masaryk Tomáš Garrigue,14++Naše doba
89,2,14,1901-1930,Naše doba,91++Masaryk Tomáš Garrigue
90,2,94,1901-1930,Mertl Jan,14++Naše doba
90,2,14,1901-1930,Naše doba,94++Mertl Jan
91,2,94,1901-1930,Mertl Jan,27++Sociální revue
91,2,27,1901-1930,Sociální revue,94++Mertl Jan
92,2,94,1901-1930,Mertl Jan,45++Parlament (časopis)
92,2,45,1901-1930,Parlament (časopis),94++Mertl Jan
93,2,96,1901-1930,Modráček František,14++Naše doba
93,2,14,1901-1930,Naše doba,96++Modráček František
94,2,96,1901-1930,Modráček František,32++Sociologická revue
94,2,32,1901-1930,Sociologická revue,96++Modráček František
95,2,98,1901-1930,Musil Jiří,37++Statistický obzor
95,2,37,1901-1930,Statistický obzor,98++Musil Jiří
96,2,100,1901-1930,Nejedlý Zdeněk,32++Sociologická revue
96,2,32,1901-1930,Sociologická revue,100++Nejedlý Zdeněk
97,2,103,1901-1930,Obrdlík Antonín,32++Sociologická revue
97,2,32,1901-1930,Sociologická revue,103++Obrdlík Antonín
98,2,115,1901-1930,Rádl Emanuel,5++Česká mysl
98,2,5,1901-1930,Česká mysl,115++Rádl Emanuel
99,2,115,1901-1930,Rádl Emanuel,14++Naše doba
99,2,14,1901-1930,Naše doba,115++Rádl Emanuel
100,2,116,1901-1930,Reif Gustav,27++Sociální revue
100,2,27,1901-1930,Sociální revue,116++Reif Gustav
101,2,127,1901-1930,Schoenbaum Emil,14++Naše doba
101,2,14,1901-1930,Naše doba,127++Schoenbaum Emil
102,2,134,1901-1930,Sorokin Pitirim Alexandrovič,45++Parlament (časopis)
102,2,45,1901-1930,Parlament (časopis),134++Sorokin Pitirim Alexandrovič
103,2,135,1901-1930,Srb Vladimír,37++Statistický obzor
103,2,37,1901-1930,Statistický obzor,135++Srb Vladimír
104,2,141,1901-1930,Svoboda Ludvík,32++Sociologická revue
104,2,32,1901-1930,Sociologická revue,141++Svoboda Ludvík
105,2,144,1901-1930,Šíma Jaroslav,4++Časopis Svobodné školy politických nauk v Praze
105,2,4,1901-1930,Časopis Svobodné školy politických nauk v Praze,144++Šíma Jaroslav
