id,id1,id2,name1,name2
329,141,149,Svoboda Ludvík,Šrubař Ilja
330,141,163,Svoboda Ludvík,Václavek Bedřich
331,143,24,Šiklová Jiřina,Fischer Josef Ludvík
332,143,72,Šiklová Jiřina,Král Josef
333,143,84,Šiklová Jiřina,Machonin Pavel
334,143,94,Šiklová Jiřina,Mertl Jan
335,143,156,Šiklová Jiřina,Tomeš Igor
336,143,161,Šiklová Jiřina,Urbánek Eduard
337,144,66,Šíma Jaroslav,Kohn Jindřich
338,144,160,Šíma Jaroslav,Ullrich Zdeněk
339,144,164,Šíma Jaroslav,Vaněk Antonín
340,144,168,Šíma Jaroslav,Voráček Josef
341,145,21,Škrach Vasil Kaprálek,Fajfr František
342,145,160,Škrach Vasil Kaprálek,Ullrich Zdeněk
343,150,6,Štefánek Anton,Bláha Inocenc Arnošt
344,150,41,Štefánek Anton,Hirner Alexander
345,150,152,Štefánek Anton,Tauber Jan Bohumil
346,151,176,Štern Evžen,Zwicker Bruno
347,152,17,Tauber Jan Bohumil,Disman Miroslav
348,153,163,Teige Karel,Václavek Bedřich
349,157,176,Trapl Miloslav,Zwicker Bruno
350,158,19,Tyrš Miroslav,Durdík Josef
351,158,24,Tyrš Miroslav,Fischer Josef Ludvík
352,158,27,Tyrš Miroslav,Foustka Břetislav
353,159,5,Uhlíř Antonín,Beneš Edvard
354,159,145,Uhlíř Antonín,Škrach Vasil Kaprálek
355,159,160,Uhlíř Antonín,Ullrich Zdeněk
356,160,24,Ullrich Zdeněk,Fischer Josef Ludvík
357,160,100,Ullrich Zdeněk,Nejedlý Zdeněk
358,162,140,Vacek Lubomír,Sviták Ivan
359,163,97,Václavek Bedřich,Možný Ivo
360,164,5,Vaněk Antonín,Beneš Edvard
361,164,90,Vaněk Antonín,Marušiak Martin
362,164,100,Vaněk Antonín,Nejedlý Zdeněk
363,164,122,Vaněk Antonín,Rýznar Václav
364,164,147,Vaněk Antonín,Šnobl Jaroslav
365,166,128,Večerník Jiří,Sirovátka Tomáš
366,167,109,Verunáč Václav,Pistorius Theodor
367,168,33,Voráček Josef,Galla Karel
368,168,46,Voráček Josef,Chalupný Emanuel
369,171,46,Weyr František,Chalupný Emanuel
370,171,169,Weyr František,Vybral Vladimír
371,173,177,Winter Lev,Žalud Augustin
