id,id1,id2,name1,name2
435,138,189,Rodina (MSgS),Utopie sociální (MSgS)
436,138,191,Rodina (MSgS),Vedení a řízení (MSgS)
437,138,196,Rodina (MSgS),Skupiny sociální věkové (MSgS)
438,138,197,Rodina (MSgS),Čas volný (MSgS)
439,138,198,Rodina (MSgS),Výchova (MSgS)
440,138,202,Rodina (MSgS),Zemědělství (MSgS)
441,138,205,Rodina (MSgS),Žena a její postavení ve společnosti (MSgS)
442,141,17,Sebevražda (MSgS),"Činnost, společenská činnost (MSgS)"
443,141,72,Sebevražda (MSgS),Sociologie lékařská (MSgS)
444,143,1,Skupiny společenské (MSgS),Adaptace (MSgS)
445,143,30,Skupiny společenské (MSgS),Ekonomika (MSgS)
446,143,51,Skupiny společenské (MSgS),Ideologie (MSgS)
447,143,90,Skupiny společenské (MSgS),Morálka (MSgS)
448,143,136,Skupiny společenské (MSgS),Regulace sociálních činností (MSgS)
449,143,148,Skupiny společenské (MSgS),Psychologie sociální (MSgS)
450,143,172,Skupiny společenské (MSgS),Status a role (MSgS)
451,143,178,Skupiny společenské (MSgS),Struktura sociální (MSgS)
452,143,193,Skupiny společenské (MSgS),Mínění veřejné (MSgS)
453,143,196,Skupiny společenské (MSgS),Skupiny sociální věkové (MSgS)
454,143,201,Skupiny společenské (MSgS),Zaměstnanci (MSgS)
455,145,17,Socializace (MSgS),"Činnost, společenská činnost (MSgS)"
456,145,76,Socializace (MSgS),Skupina sociální malá (MSgS)
457,145,110,Socializace (MSgS),Politika (MSgS)
458,145,143,Socializace (MSgS),Skupiny společenské (MSgS)
459,145,148,Socializace (MSgS),Psychologie sociální (MSgS)
460,145,172,Socializace (MSgS),Status a role (MSgS)
461,145,196,Socializace (MSgS),Skupiny sociální věkové (MSgS)
462,146,81,Konsensus sociální (MSgS),Společnost masová a kultura masová (MSgS)
463,147,141,Patologie sociální (MSgS),Sebevražda (MSgS)
464,148,81,Psychologie sociální (MSgS),Společnost masová a kultura masová (MSgS)
465,148,155,Psychologie sociální (MSgS),Sociologie americká (MSgS)
466,148,156,Psychologie sociální (MSgS),Sociologie britská (MSgS)
467,148,173,Psychologie sociální (MSgS),Stereotyp (MSgS)
468,149,52,Revoluce sociální (MSgS),Imperialismus (MSgS)
469,149,170,Revoluce sociální (MSgS),Stát (MSgS)
470,149,186,Revoluce sociální (MSgS),Třídy a třídní boj (MSgS)
471,150,82,Sociografie (MSgS),"Metody, procedury a techniky (MSgS)"
472,154,38,Sociologie (MSgS),Filosofie dějin (MSgS)
473,154,75,Sociologie (MSgS),Makrosociologie a mikrosociologie (MSgS)
474,154,90,Sociologie (MSgS),Morálka (MSgS)
475,154,127,Sociologie (MSgS),Podnik průmyslový (MSgS)
476,154,145,Sociologie (MSgS),Socializace (MSgS)
477,154,167,Sociologie (MSgS),"Společnost, společenská skutečnost (MSgS)"
478,155,95,Sociologie americká (MSgS),Sociologie novopozitivistická (MSgS)
479,155,100,Sociologie americká (MSgS),Definice operativní v sociologii (MSgS)
480,155,101,Sociologie americká (MSgS),Organizace (MSgS)
481,161,81,Sociologie vědění (MSgS),Společnost masová a kultura masová (MSgS)
482,162,6,Sociologismus (MSgS),Antropologie (MSgS)
483,163,164,Test sociometrický (MSgS),Sociometrie (MSgS)
484,164,75,Sociometrie (MSgS),Makrosociologie a mikrosociologie (MSgS)
485,164,76,Sociometrie (MSgS),Skupina sociální malá (MSgS)
486,164,100,Sociometrie (MSgS),Definice operativní v sociologii (MSgS)
487,164,148,Sociometrie (MSgS),Psychologie sociální (MSgS)
488,164,155,Sociometrie (MSgS),Sociologie americká (MSgS)
489,165,95,Sociotechnika (MSgS),Sociologie novopozitivistická (MSgS)
490,165,100,Sociotechnika (MSgS),Definice operativní v sociologii (MSgS)
491,165,101,Sociotechnika (MSgS),Organizace (MSgS)
492,165,122,Sociotechnika (MSgS),Praxeologie (MSgS)
493,165,150,Sociotechnika (MSgS),Sociografie (MSgS)
494,165,154,Sociotechnika (MSgS),Sociologie (MSgS)
495,166,82,Sondáž (MSgS),"Metody, procedury a techniky (MSgS)"
496,166,199,Sondáž (MSgS),Vzorek reprezentativní (MSgS)
497,167,23,"Společnost, společenská skutečnost (MSgS)",Třída dělnická (MSgS)
498,167,38,"Společnost, společenská skutečnost (MSgS)",Filosofie dějin (MSgS)
499,167,39,"Společnost, společenská skutečnost (MSgS)",Formace společenskoekonomická (MSgS)
500,167,43,"Společnost, společenská skutečnost (MSgS)",Funkcionalismus (MSgS)
501,167,51,"Společnost, společenská skutečnost (MSgS)",Ideologie (MSgS)
502,167,56,"Společnost, společenská skutečnost (MSgS)",Instituce (MSgS)
503,167,58,"Společnost, společenská skutečnost (MSgS)",Interakce (MSgS)
504,167,110,"Společnost, společenská skutečnost (MSgS)",Politika (MSgS)
505,167,178,"Společnost, společenská skutečnost (MSgS)",Struktura sociální (MSgS)
506,167,193,"Společnost, společenská skutečnost (MSgS)",Mínění veřejné (MSgS)
507,167,201,"Společnost, společenská skutečnost (MSgS)",Zaměstnanci (MSgS)
508,168,47,Spolehlivost (MSgS),Metoda historická (MSgS)
509,168,82,Spolehlivost (MSgS),"Metody, procedury a techniky (MSgS)"
510,169,169,Sport (MSgS),Sport (MSgS)
511,170,14,Stát (MSgS),Byrokracie (MSgS)
512,170,18,Stát (MSgS),Dav (MSgS)
513,170,25,Stát (MSgS),Diktatura (MSgS)
514,170,52,Stát (MSgS),Imperialismus (MSgS)
515,170,121,Stát (MSgS),Právo (MSgS)
516,170,200,Stát (MSgS),Základna a nadstavba (MSgS)
517,171,63,Statistika (MSgS),Analýza kauzální (MSgS)
518,171,82,Statistika (MSgS),"Metody, procedury a techniky (MSgS)"
519,171,166,Statistika (MSgS),Sondáž (MSgS)
520,171,171,Statistika (MSgS),Statistika (MSgS)
521,171,199,Statistika (MSgS),Vzorek reprezentativní (MSgS)
522,172,9,Status a role (MSgS),Aspirace (MSgS)
523,172,24,Status a role (MSgS),Diferenciace a integrace (MSgS)
524,172,46,Status a role (MSgS),Gerontologie (MSgS)
525,172,84,Status a role (MSgS),Mládež (MSgS)
526,172,85,Status a role (MSgS),Mobilita sociální (MSgS)
527,172,90,Status a role (MSgS),Morálka (MSgS)
528,172,91,Status a role (MSgS),Motivace (MSgS)
529,172,120,Status a role (MSgS),Skupina pracovní (MSgS)
530,172,148,Status a role (MSgS),Psychologie sociální (MSgS)
531,173,124,Stereotyp (MSgS),Propaganda (MSgS)
532,175,9,Stratifikace sociální (MSgS),Aspirace (MSgS)
533,175,178,Stratifikace sociální (MSgS),Struktura sociální (MSgS)
534,175,186,Stratifikace sociální (MSgS),Třídy a třídní boj (MSgS)
535,177,22,Struktura (MSgS),Dělba práce (MSgS)
536,177,23,Struktura (MSgS),Třída dělnická (MSgS)
537,177,43,Struktura (MSgS),Funkcionalismus (MSgS)
538,177,56,Struktura (MSgS),Instituce (MSgS)
539,177,115,Struktura (MSgS),Potřeby a zájmy (MSgS)
540,177,119,Struktura (MSgS),Práce (MSgS)
541,177,120,Struktura (MSgS),Skupina pracovní (MSgS)
542,177,156,Struktura (MSgS),Sociologie britská (MSgS)
543,178,22,Struktura sociální (MSgS),Dělba práce (MSgS)
544,178,24,Struktura sociální (MSgS),Diferenciace a integrace (MSgS)
545,178,41,Struktura sociální (MSgS),Vztahy skupinové formální a neformální (MSgS)
546,178,61,Struktura sociální (MSgS),Kapitalismus (MSgS)
547,178,64,Struktura sociální (MSgS),Komunismus (MSgS)
548,179,23,Třídy střední (MSgS),Třída dělnická (MSgS)
549,179,186,Třídy střední (MSgS),Třídy a třídní boj (MSgS)
550,179,201,Třídy střední (MSgS),Zaměstnanci (MSgS)
551,180,113,Obyvatelstvo světové (MSgS),Populace (MSgS)
552,181,100,Škály a škálování (MSgS),Definice operativní v sociologii (MSgS)
553,182,196,Školství (MSgS),Skupiny sociální věkové (MSgS)
554,183,22,Technika (MSgS),Dělba práce (MSgS)
555,183,30,Technika (MSgS),Ekonomika (MSgS)
556,183,52,Technika (MSgS),Imperialismus (MSgS)
557,183,119,Technika (MSgS),Práce (MSgS)
558,183,126,Technika (MSgS),Průmysl (MSgS)
559,183,184,Technika (MSgS),Technokratismus (MSgS)
560,183,197,Technika (MSgS),Čas volný (MSgS)
561,185,126,Teorie a metody human relations (MSgS),Průmysl (MSgS)
562,185,127,Teorie a metody human relations (MSgS),Podnik průmyslový (MSgS)
563,185,191,Teorie a metody human relations (MSgS),Vedení a řízení (MSgS)
564,186,5,Třídy a třídní boj (MSgS),Antagonismus (MSgS)
565,186,13,Třídy a třídní boj (MSgS),Buržoazie (MSgS)
566,186,22,Třídy a třídní boj (MSgS),Dělba práce (MSgS)
567,186,25,Třídy a třídní boj (MSgS),Diktatura (MSgS)
568,186,39,Třídy a třídní boj (MSgS),Formace společenskoekonomická (MSgS)
569,186,51,Třídy a třídní boj (MSgS),Ideologie (MSgS)
570,186,73,Třídy a třídní boj (MSgS),Lid (MSgS)
571,186,109,Třídy a třídní boj (MSgS),Strany politické (MSgS)
572,186,110,Třídy a třídní boj (MSgS),Politika (MSgS)
573,186,126,Třídy a třídní boj (MSgS),Průmysl (MSgS)
574,186,143,Třídy a třídní boj (MSgS),Skupiny společenské (MSgS)
575,186,170,Třídy a třídní boj (MSgS),Stát (MSgS)
576,186,178,Třídy a třídní boj (MSgS),Struktura sociální (MSgS)
577,186,193,Třídy a třídní boj (MSgS),Mínění veřejné (MSgS)
578,187,82,Typ a typologie v sociologii (MSgS),"Metody, procedury a techniky (MSgS)"
579,188,143,Urbanizace (MSgS),Skupiny společenské (MSgS)
580,188,192,Urbanizace (MSgS),Venkov (MSgS)
581,190,2,Válka (MSgS),Agrese (MSgS)
582,190,7,Válka (MSgS),Armáda (MSgS)
583,190,21,Válka (MSgS),Determinismus společenský (MSgS)
584,190,52,Válka (MSgS),Imperialismus (MSgS)
585,191,110,Vedení a řízení (MSgS),Politika (MSgS)
586,191,195,Vedení a řízení (MSgS),Revoluce vědeckotechnická (MSgS)
587,192,90,Venkov (MSgS),Morálka (MSgS)
588,192,139,Venkov (MSgS),Rolnictvo (MSgS)
589,192,155,Venkov (MSgS),Sociologie americká (MSgS)
590,192,201,Venkov (MSgS),Zaměstnanci (MSgS)
591,192,202,Venkov (MSgS),Zemědělství (MSgS)
592,193,110,Mínění veřejné (MSgS),Politika (MSgS)
593,193,124,Mínění veřejné (MSgS),Propaganda (MSgS)
594,193,133,Mínění veřejné (MSgS),Public relations (MSgS)
595,194,161,Věda (MSgS),Sociologie vědění (MSgS)
596,195,10,Revoluce vědeckotechnická (MSgS),Automatizace (MSgS)
597,195,23,Revoluce vědeckotechnická (MSgS),Třída dělnická (MSgS)
598,195,38,Revoluce vědeckotechnická (MSgS),Filosofie dějin (MSgS)
599,195,52,Revoluce vědeckotechnická (MSgS),Imperialismus (MSgS)
600,195,53,Revoluce vědeckotechnická (MSgS),Společnost industriální (MSgS)
601,195,61,Revoluce vědeckotechnická (MSgS),Kapitalismus (MSgS)
602,195,64,Revoluce vědeckotechnická (MSgS),Komunismus (MSgS)
603,195,69,Revoluce vědeckotechnická (MSgS),Revoluce kulturní (MSgS)
604,195,126,Revoluce vědeckotechnická (MSgS),Průmysl (MSgS)
605,195,154,Revoluce vědeckotechnická (MSgS),Sociologie (MSgS)
606,195,155,Revoluce vědeckotechnická (MSgS),Sociologie americká (MSgS)
607,195,185,Revoluce vědeckotechnická (MSgS),Teorie a metody human relations (MSgS)
608,195,205,Revoluce vědeckotechnická (MSgS),Žena a její postavení ve společnosti (MSgS)
609,196,196,Skupiny sociální věkové (MSgS),Skupiny sociální věkové (MSgS)
610,197,81,Čas volný (MSgS),Společnost masová a kultura masová (MSgS)
611,197,126,Čas volný (MSgS),Průmysl (MSgS)
612,197,169,Čas volný (MSgS),Sport (MSgS)
613,197,179,Čas volný (MSgS),Třídy střední (MSgS)
614,198,30,Výchova (MSgS),Ekonomika (MSgS)
615,198,121,Výchova (MSgS),Právo (MSgS)
616,199,4,Vzorek reprezentativní (MSgS),Anketa (MSgS)
617,200,30,Základna a nadstavba (MSgS),Ekonomika (MSgS)
618,200,119,Základna a nadstavba (MSgS),Práce (MSgS)
619,201,23,Zaměstnanci (MSgS),Třída dělnická (MSgS)
620,201,61,Zaměstnanci (MSgS),Kapitalismus (MSgS)
621,201,73,Zaměstnanci (MSgS),Lid (MSgS)
622,202,30,Zemědělství (MSgS),Ekonomika (MSgS)
623,202,119,Zemědělství (MSgS),Práce (MSgS)
624,203,71,Znak (MSgS),Kybernetika a sociologie (MSgS)
625,203,174,Znak (MSgS),Strategie sociologického výzkumu (MSgS)
626,206,64,Styl životní (MSgS),Komunismus (MSgS)
627,206,201,Styl životní (MSgS),Zaměstnanci (MSgS)
628,206,207,Styl životní (MSgS),Úroveň životní (MSgS)
629,207,201,Úroveň životní (MSgS),Zaměstnanci (MSgS)
