ID,ID1,ID2,NAME1,NAME2
201,57,76,Kaláb Miloš,Filosofický časopis
202,60,39,Kapr Jaroslav,Karlova univerzita v Praze
203,60,46,Kapr Jaroslav,Slezská univerzita v Opavě
204,60,102,Kapr Jaroslav,Sociologické aktuality
205,62,41,Keller Jan,Masarykova univerzita v Brně
206,62,44,Keller Jan,Ostravská univerzita v Ostravě
207,62,102,Keller Jan,Sociologické aktuality
208,62,115,Keller Jan,Sociologické nakladatelství (SLON)
209,65,4,Klofáč Jaroslav,Vědecké kolegium filosofie a sociologie ČSAV
210,65,57,Klofáč Jaroslav,Vysoká škola politická ÚV KSČ v Praze
211,65,64,Klofáč Jaroslav,Československá sociologická společnost při ČSAV
212,65,68,Klofáč Jaroslav,Společnost pro sociální bádání
213,65,85,Klofáč Jaroslav,Nová mysl
214,65,114,Klofáč Jaroslav,Sociologická knižnice nakladatelství Svoboda
215,67,4,Kohout Jaroslav,Vědecké kolegium filosofie a sociologie ČSAV
216,67,54,Kohout Jaroslav,Vysoká škola ekonomická v Praze
217,67,56,Kohout Jaroslav,Vysoká škola politická a sociální v Praze
218,67,64,Kohout Jaroslav,Československá sociologická společnost při ČSAV
219,67,114,Kohout Jaroslav,Sociologická knižnice nakladatelství Svoboda
220,67,115,Kohout Jaroslav,Sociologické nakladatelství (SLON)
221,69,39,Korčák Jaromír,Karlova univerzita v Praze
222,69,62,Korčák Jaromír,Česká demografická společnost
223,69,68,Korčák Jaromír,Společnost pro sociální bádání
224,69,106,Korčák Jaromír,Statistický obzor
225,70,74,Kozák Jan Blahoslav,Česká mysl
226,71,41,Köttner Mojmír,Masarykova univerzita v Brně
227,72,1,Král Josef,Česká akademie věd a umění
228,72,5,Král Josef,Československá akademie zemědělská
229,72,28,Král Josef,Vojenský sociologický kruh
230,72,39,Král Josef,Karlova univerzita v Praze
231,72,40,Král Josef,Komenského univerzita v Bratislavě
232,72,56,Král Josef,Vysoká škola politická a sociální v Praze
233,72,64,Král Josef,Československá sociologická společnost při ČSAV
234,72,65,Král Josef,Masarykova sociologická společnost
235,72,67,Král Josef,Sociologický kruh posluchačů vysokých škol pražských
236,72,68,Král Josef,Společnost pro sociální bádání
237,72,74,Král Josef,Česká mysl
238,72,81,Král Josef,Kruh
239,72,95,Král Josef,Sociální problémy
240,72,112,Král Josef,Knihovna Sociálních problémů
241,72,118,Král Josef,Parlament (časopis)
242,73,74,Krejčí František,Česká mysl
243,75,65,Krejčí Karel,Masarykova sociologická společnost
244,78,16,Lamser Václav,Sociologický ústav ČSAV
245,78,39,Lamser Václav,Karlova univerzita v Praze
246,78,62,Lamser Václav,Česká demografická společnost
247,78,64,Lamser Václav,Československá sociologická společnost při ČSAV
248,78,87,Lamser Václav,Přehled vědecké a pedagogické práce kateder marxismu-leninismu
249,78,114,Lamser Václav,Sociologická knižnice nakladatelství Svoboda
250,78,117,Lamser Václav,Demografie (časopis)
251,79,41,Librová Hana,Masarykova univerzita v Brně
252,79,88,Librová Hana,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G)
253,81,15,Linhart Jiří,Sociologický ústav AV ČR
254,81,22,Linhart Jiří,Ústav pro filosofii a sociologii ČSAV
255,81,26,Linhart Jiří,Ústav sociálně politických věd UK
256,81,64,Linhart Jiří,Československá sociologická společnost při ČSAV
257,81,102,Linhart Jiří,Sociologické aktuality
258,81,103,Linhart Jiří,Sociologický časopis / Czech Sociological Review
259,82,65,Macek Josef,Masarykova sociologická společnost
260,82,83,Macek Josef,Naše doba
261,82,94,Macek Josef,Sociální pracovnice
262,82,96,Macek Josef,Sociální revue
263,83,41,Macků Jan,Masarykova univerzita v Brně
264,83,64,Macků Jan,Československá sociologická společnost při ČSAV
265,83,88,Macků Jan,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G)
266,84,4,Machonin Pavel,Vědecké kolegium filosofie a sociologie ČSAV
267,84,15,Machonin Pavel,Sociologický ústav AV ČR
268,84,16,Machonin Pavel,Sociologický ústav ČSAV
269,84,18,Machonin Pavel,Sportpropag
270,84,26,Machonin Pavel,Ústav sociálně politických věd UK
271,84,52,Machonin Pavel,Vojenská politická akademie Klementa Gottwalda v Praze
272,84,56,Machonin Pavel,Vysoká škola politická a sociální v Praze
273,84,85,Machonin Pavel,Nová mysl
274,84,87,Machonin Pavel,Přehled vědecké a pedagogické práce kateder marxismu-leninismu
275,85,19,Machotka Otakar,Státní úřad statistický
276,85,39,Machotka Otakar,Karlova univerzita v Praze
277,85,40,Machotka Otakar,Komenského univerzita v Bratislavě
278,85,56,Machotka Otakar,Vysoká škola politická a sociální v Praze
279,85,65,Machotka Otakar,Masarykova sociologická společnost
280,85,68,Machotka Otakar,Společnost pro sociální bádání
281,85,94,Machotka Otakar,Sociální pracovnice
282,85,95,Machotka Otakar,Sociální problémy
283,85,106,Machotka Otakar,Statistický obzor
284,85,112,Machotka Otakar,Knihovna Sociálních problémů
285,85,113,Machotka Otakar,Sociologická knihovna MSS
286,85,118,Machotka Otakar,Parlament (časopis)
287,86,19,Maiwald Karel,Státní úřad statistický
288,86,45,Maiwald Karel,Palackého univerzita v Olomouci
289,86,83,Maiwald Karel,Naše doba
290,89,41,Mareš Petr,Masarykova univerzita v Brně
291,90,39,Marušiak Martin,Karlova univerzita v Praze
292,90,64,Marušiak Martin,Československá sociologická společnost při ČSAV
293,91,39,Masaryk Tomáš Garrigue,Karlova univerzita v Praze
294,91,65,Masaryk Tomáš Garrigue,Masarykova sociologická společnost
295,91,71,Masaryk Tomáš Garrigue,Athenaeum
296,91,74,Masaryk Tomáš Garrigue,Česká mysl
297,91,83,Masaryk Tomáš Garrigue,Naše doba
298,91,102,Masaryk Tomáš Garrigue,Sociologické aktuality
299,92,20,Masaryková Alice,Sociální ústav ČSR
300,92,65,Masaryková Alice,Masarykova sociologická společnost
301,93,2,Matějů Petr,Grantová agentura České republiky
302,93,3,Matějů Petr,"Rada pro výzkum, vývoj a inovace"
303,93,15,Matějů Petr,Sociologický ústav AV ČR
304,93,22,Matějů Petr,Ústav pro filosofii a sociologii ČSAV
305,93,39,Matějů Petr,Karlova univerzita v Praze
306,93,53,Matějů Petr,Vysoká škola CEVRO Institut v Praze
307,93,55,Matějů Petr,Vysoká škola finanční a správní v Praze
308,94,28,Mertl Jan,Vojenský sociologický kruh
309,94,36,Mertl Jan,České vysoké učení technické v Praze
310,94,65,Mertl Jan,Masarykova sociologická společnost
311,94,68,Mertl Jan,Společnost pro sociální bádání
312,94,83,Mertl Jan,Naše doba
313,94,95,Mertl Jan,Sociální problémy
314,94,96,Mertl Jan,Sociální revue
315,94,112,Mertl Jan,Knihovna Sociálních problémů
316,94,113,Mertl Jan,Sociologická knihovna MSS
317,94,118,Mertl Jan,Parlament (časopis)
318,96,65,Modráček František,Masarykova sociologická společnost
319,96,83,Modráček František,Naše doba
320,96,101,Modráček František,Sociologická revue
321,97,41,Možný Ivo,Masarykova univerzita v Brně
322,97,88,Možný Ivo,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G)
323,97,104,Možný Ivo,Sociologický obzor
324,97,115,Možný Ivo,Sociologické nakladatelství (SLON)
325,97,117,Možný Ivo,Demografie (časopis)
326,98,15,Musil Jiří,Sociologický ústav AV ČR
327,98,32,Musil Jiří,Výzkumný ústav výstavby a architektury
328,98,36,Musil Jiří,České vysoké učení technické v Praze
329,98,62,Musil Jiří,Česká demografická společnost
330,98,64,Musil Jiří,Československá sociologická společnost při ČSAV
331,98,102,Musil Jiří,Sociologické aktuality
332,98,103,Musil Jiří,Sociologický časopis / Czech Sociological Review
333,98,106,Musil Jiří,Statistický obzor
334,98,114,Musil Jiří,Sociologická knižnice nakladatelství Svoboda
335,98,117,Musil Jiří,Demografie (časopis)
336,100,101,Nejedlý Zdeněk,Sociologická revue
337,101,33,Neuschl Robert,Biskupské semináře
338,102,41,Nový Lubomír,Masarykova univerzita v Brně
339,102,88,Nový Lubomír,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G)
340,103,40,Obrdlík Antonín,Komenského univerzita v Bratislavě
341,103,41,Obrdlík Antonín,Masarykova univerzita v Brně
342,103,65,Obrdlík Antonín,Masarykova sociologická společnost
343,103,101,Obrdlík Antonín,Sociologická revue
344,103,113,Obrdlík Antonín,Sociologická knihovna MSS
345,104,41,Obrdlíková Juliana,Masarykova univerzita v Brně
346,104,45,Obrdlíková Juliana,Palackého univerzita v Olomouci
347,104,58,Obrdlíková Juliana,Vysoká škola sociální v Brně
348,104,65,Obrdlíková Juliana,Masarykova sociologická společnost
349,104,113,Obrdlíková Juliana,Sociologická knihovna MSS
350,105,41,Ovesný Miroslav,Masarykova univerzita v Brně
351,105,88,Ovesný Miroslav,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G)
352,106,39,Pavlík Zdeněk,Karlova univerzita v Praze
353,106,53,Pavlík Zdeněk,Vysoká škola CEVRO Institut v Praze
354,106,62,Pavlík Zdeněk,Česká demografická společnost
355,106,79,Pavlík Zdeněk,Historická demografie
356,106,106,Pavlík Zdeněk,Statistický obzor
357,108,15,Petrusek Miloslav,Sociologický ústav AV ČR
358,108,22,Petrusek Miloslav,Ústav pro filosofii a sociologii ČSAV
359,108,26,Petrusek Miloslav,Ústav sociálně politických věd UK
360,108,39,Petrusek Miloslav,Karlova univerzita v Praze
361,108,64,Petrusek Miloslav,Československá sociologická společnost při ČSAV
362,108,87,Petrusek Miloslav,Přehled vědecké a pedagogické práce kateder marxismu-leninismu
363,108,102,Petrusek Miloslav,Sociologické aktuality
364,108,104,Petrusek Miloslav,Sociologický obzor
365,108,109,Petrusek Miloslav,Studia sociologica
366,108,111,Petrusek Miloslav,Vědecké informace Ústavu marxismu-leninismu pro vysoké školy
367,108,114,Petrusek Miloslav,Sociologická knižnice nakladatelství Svoboda
368,108,115,Petrusek Miloslav,Sociologické nakladatelství (SLON)
369,109,65,Pistorius Theodor,Masarykova sociologická společnost
370,109,95,Pistorius Theodor,Sociální problémy
371,110,26,Porket Josef Ludvík,Ústav sociálně politických věd UK
372,111,3,Potůček Martin,"Rada pro výzkum, vývoj a inovace"
373,111,18,Potůček Martin,Sportpropag
374,111,39,Potůček Martin,Karlova univerzita v Praze
375,111,41,Potůček Martin,Masarykova univerzita v Brně
376,114,41,Rabušic Ladislav,Masarykova univerzita v Brně
377,115,74,Rádl Emanuel,Česká mysl
378,115,83,Rádl Emanuel,Naše doba
379,116,95,Reif Gustav,Sociální problémy
380,116,96,Reif Gustav,Sociální revue
381,117,5,Reich Edvard,Československá akademie zemědělská
382,117,42,Reich Edvard,Mendelova univerzita v Brně
383,118,33,Reyl František,Biskupské semináře
384,119,22,Richta Radovan,Ústav pro filosofii a sociologii ČSAV
385,120,95,Rouček Joseph Slabey,Sociální problémy
386,121,15,Rychtaříková Jitka,Sociologický ústav AV ČR
387,121,39,Rychtaříková Jitka,Karlova univerzita v Praze
388,121,62,Rychtaříková Jitka,Česká demografická společnost
389,123,16,Řehák Jan,Sociologický ústav ČSAV
390,123,39,Řehák Jan,Karlova univerzita v Praze
391,123,64,Řehák Jan,Československá sociologická společnost při ČSAV
392,125,9,Sedláček Oto,Dům techniky ČSVTS Pardubice
393,125,16,Sedláček Oto,Sociologický ústav ČSAV
394,125,29,Sedláček Oto,Výzkumný ústav práce a sociálních věcí
395,125,39,Sedláček Oto,Karlova univerzita v Praze
396,125,64,Sedláček Oto,Československá sociologická společnost při ČSAV
397,125,103,Sedláček Oto,Sociologický časopis / Czech Sociological Review
398,125,109,Sedláček Oto,Studia sociologica
399,125,114,Sedláček Oto,Sociologická knižnice nakladatelství Svoboda
400,125,116,Sedláček Oto,Analýza (časopis)
401,126,27,Sekot Aleš,Ústav vědeckého ateismu ČSAV
402,126,76,Sekot Aleš,Filosofický časopis
403,126,114,Sekot Aleš,Sociologická knižnice nakladatelství Svoboda
404,127,20,Schoenbaum Emil,Sociální ústav ČSR
405,127,83,Schoenbaum Emil,Naše doba
406,128,41,Sirovátka Tomáš,Masarykova univerzita v Brně
407,129,101,Slaminka Vladimír,Sociologická revue
408,130,9,Slejška Dragoslav,Dům techniky ČSVTS Pardubice
409,130,16,Slejška Dragoslav,Sociologický ústav ČSAV
410,130,24,Slejška Dragoslav,Ústav pro výzkum veřejného mínění ČSAV
411,130,31,Slejška Dragoslav,Výzkumný ústav strojírenské technologie a ekonomiky
412,130,64,Slejška Dragoslav,Československá sociologická společnost při ČSAV
413,130,76,Slejška Dragoslav,Filosofický časopis
414,130,85,Slejška Dragoslav,Nová mysl
415,132,26,Solař Josef,Ústav sociálně politických věd UK
416,132,41,Solař Josef,Masarykova univerzita v Brně
417,132,64,Solař Josef,Československá sociologická společnost při ČSAV
418,132,88,Solař Josef,Sborník prací Filosofické fakulty brněnské univerzity – Řada sociálněvědná (G)
419,133,33,Soldát Alois,Biskupské semináře
420,134,67,Sorokin Pitirim Alexandrovič,Sociologický kruh posluchačů vysokých škol pražských
421,134,118,Sorokin Pitirim Alexandrovič,Parlament (časopis)
422,135,62,Srb Vladimír,Česká demografická společnost
423,135,79,Srb Vladimír,Historická demografie
424,135,81,Srb Vladimír,Kruh
425,135,106,Srb Vladimír,Statistický obzor
426,135,114,Srb Vladimír,Sociologická knižnice nakladatelství Svoboda
427,135,117,Srb Vladimír,Demografie (časopis)
428,136,43,Stark Werner,Německá univerzita v Praze
429,137,16,Strmiska Zdeněk,Sociologický ústav ČSAV
430,137,26,Strmiska Zdeněk,Ústav sociálně politických věd UK
431,137,64,Strmiska Zdeněk,Československá sociologická společnost při ČSAV
432,137,87,Strmiska Zdeněk,Přehled vědecké a pedagogické práce kateder marxismu-leninismu
433,137,113,Strmiska Zdeněk,Sociologická knihovna MSS
434,138,41,Střítecký Jaroslav,Masarykova univerzita v Brně
435,139,46,Suda Zdeněk,Slezská univerzita v Opavě
436,139,64,Suda Zdeněk,Československá sociologická společnost při ČSAV
437,139,81,Suda Zdeněk,Kruh
438,141,23,Svoboda Ludvík,Ústav pro sociální a hospodářskou výchovu ČSS
439,141,39,Svoboda Ludvík,Karlova univerzita v Praze
440,141,65,Svoboda Ludvík,Masarykova sociologická společnost
441,141,101,Svoboda Ludvík,Sociologická revue
442,142,21,Šapoval Mykyta,Ukrajinský sociologický ústav
443,142,48,Šapoval Mykyta,Ukrajinská svobodná univerzita v Praze
444,143,26,Šiklová Jiřina,Ústav sociálně politických věd UK
445,143,39,Šiklová Jiřina,Karlova univerzita v Praze
446,144,17,Šíma Jaroslav,Sociologický ústav ČSS
447,144,47,Šíma Jaroslav,Svobodná škola politických nauk v Praze
448,144,65,Šíma Jaroslav,Masarykova sociologická společnost
449,144,73,Šíma Jaroslav,Časopis Svobodné školy politických nauk v Praze
450,144,94,Šíma Jaroslav,Sociální pracovnice
451,144,101,Šíma Jaroslav,Sociologická revue
452,145,65,Škrach Vasil Kaprálek,Masarykova sociologická společnost
453,145,74,Škrach Vasil Kaprálek,Česká mysl
454,145,113,Škrach Vasil Kaprálek,Sociologická knihovna MSS
455,146,65,Šmejkal Karel,Masarykova sociologická společnost
456,146,113,Šmejkal Karel,Sociologická knihovna MSS
457,148,33,Šrámek Jan,Biskupské semináře
458,150,5,Štefánek Anton,Československá akademie zemědělská
459,150,40,Štefánek Anton,Komenského univerzita v Bratislavě
460,150,65,Štefánek Anton,Masarykova sociologická společnost
461,150,94,Štefánek Anton,Sociální pracovnice
462,150,101,Štefánek Anton,Sociologická revue
463,151,20,Štern Evžen,Sociální ústav ČSR
464,151,83,Štern Evžen,Naše doba
465,152,5,Tauber Jan Bohumil,Československá akademie zemědělská
466,152,11,Tauber Jan Bohumil,Institut sociologie venkova a historie zemědělství VÚZEI
